Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
ECC_20171101_183232_377.wav,0.012,0.014,0.01,0.006,0,0.022,0.054,0,0.006,0.002,0.002,0,0.024,0.022,0.7,0.01,0.01,0,0,0.002,0.002,0.008,0.012,0.016,0.006,0.008,0.092,0.008,0.012,0,0,0.018,0.112,0.034,0.016,0.012,0.236,0.026,0.002,0.002,0.008,0.008,0.018,36,36,36,0,0.1,2,2,41,36,51.7,16,19,192000,N1,0.7,Leppun,5
ECC_20171101_183240_977.wav,0.004,0.004,0.004,0,0,0,0.002,0,0,0,0,0,0,0,0.862,0.004,0,0,0,0,0.002,0.002,0,0.006,0,0.004,0.018,0.004,0.006,0,0,0,0.016,0.002,0.014,0.014,0.026,0.004,0.002,0,0,0,0,40,35.2,38.2,0,0.1,1,54,54,42.6,42.6,12,27.8,192000,N1,0.862,Leppun,5
ECC_20171101_183248_995.wav,0.004,0.002,0.004,0.02,0,0,0.006,0,0.01,0,0,0,0,0,0.794,0.006,0,0,0,0,0.002,0.004,0.006,0.022,0.004,0.002,0.028,0.002,0.008,0,0,0,0.014,0.006,0.008,0.014,0.026,0.002,0.002,0,0,0.004,0,40,35.2,39,0,0.1,1,41,41,46.9,46.9,14,31.6,192000,N1,0.794,Leppun,5
ECC_20171101_183258_100.wav,0.008,0.034,0.018,0.006,0,0.016,0.038,0,0.034,0,0.012,0.01,0.004,0.04,0.724,0.006,0.016,0,0,0.002,0.01,0.014,0.02,0.052,0.028,0.03,0.24,0.054,0.016,0,0,0.01,0.088,0.042,0.06,0.038,0.12,0.05,0.004,0.002,0.016,0.026,0.014,40,35.6,40.5,0,0.1,2,8,26,51.5,67.8,13,26.2,192000,N1,0.724,Leppun,5
ECC_20171101_183305_999.wav,0.008,0.01,0.01,0.012,0,0.004,0.002,0,0.006,0,0.002,0,0.004,0.004,0.706,0.008,0.002,0,0,0,0.002,0.004,0.018,0.026,0.02,0,0.044,0.002,0.004,0,0,0,0.022,0.014,0.02,0.004,0.028,0.012,0,0,0,0,0.002,40,34.5,33.8,0,0.1,1,38,38,49.8,49.8,14,34.9,192000,N1,0.706,Leppun,5
ECC_20171101_183312_920.wav,0.008,0.014,0.036,0.02,0,0.012,0.01,0,0.022,0.002,0.004,0.002,0.002,0.008,0.856,0.012,0.004,0,0,0,0,0,0.008,0.026,0.008,0.004,0.084,0.008,0.016,0,0,0.002,0.036,0.018,0.018,0.028,0.062,0.012,0,0,0,0.01,0.008,36,35.6,36.4,0,0.1,1,20,33,44.9,54.8,15,33,192000,N1,0.856,Leppun,5
ECC_20171101_183320_924.wav,0.01,0.014,0.032,0.006,0,0.012,0.02,0,0.024,0.002,0.006,0,0.002,0.008,0.836,0.012,0.004,0,0,0,0.002,0,0.002,0.016,0.008,0.004,0.09,0.018,0.01,0,0,0.004,0.076,0.016,0.026,0.042,0.05,0.012,0.004,0,0,0.006,0.016,39,35.6,36.8,0,0.1,1,23,36,51.8,66.2,17,36,192000,N1,0.836,Leppun,5
ECC_20171101_183330_343.wav,0,0.004,0.002,0.012,0,0,0.004,0,0.002,0.002,0,0,0,0.004,0.832,0,0,0,0,0,0,0.004,0.004,0.01,0.004,0,0.052,0.004,0.004,0,0,0,0.008,0.006,0.006,0.008,0.018,0.01,0,0,0,0,0,40,36,37.5,0,0.1,1,44,44,57.3,57.3,21,46.4,192000,N1,0.832,Leppun,5
ECC_20171101_183339_131.wav,0.014,0.024,0.032,0.008,0,0.022,0.042,0,0.022,0.002,0.018,0.012,0.02,0.078,0.68,0.014,0.008,0.002,0,0.002,0.004,0.01,0.02,0.036,0.014,0.022,0.214,0.038,0.032,0,0,0.008,0.11,0.026,0.038,0.026,0.156,0.024,0.004,0.006,0.016,0.01,0.024,37,35.6,36,0,0.1,2,1,29,49.8,56.1,21,46.8,192000,N1,0.68,Leppun,5
ECC_20171101_183347_127.wav,0.012,0.032,0.046,0.008,0,0.008,0.014,0,0.026,0.002,0,0.004,0.002,0.01,0.84,0.016,0.004,0.002,0,0.002,0,0.004,0.01,0.016,0.01,0.008,0.146,0.018,0.018,0,0,0,0.064,0.012,0.03,0.022,0.068,0.024,0.014,0,0.002,0.016,0.012,37,35.2,35.2,0,0.1,1,21,36,26.6,39,7,10.5,192000,N1,0.84,Leppun,5
