Group.1,Aposyl,Barbar,bird,chirp,Chobru,Condor,Confus,criq,Eptser,Homsap,Inssp5,Inssp6,Inssp7,Lamsp.,Leppun,mamm,Metbra,Micagr,Micmin,Mussp,Myoalc,Myobec,Myobra,Myodau,Myomys,Myonat,noise,Nyclei,Nycnoc,Omovir,Pelrid,Phafal,Phogri,Pipnat,Pippip,Pippyg,Plaalb,Pleaur,Ratnor,Rhifer,Rhihip,Roeroe,Tetvir,FreqM,FreqP,FreqC,Tstart,Tend,NbCris,DurMed,Dur90,Ampm50,Ampm90,AmpSMd,DiffME,SR,Order,Ind,SpMaxF2,Version
SR2_20170822_002157_000.wav,0.006,0.012,0.016,0.008,0,0.018,0.058,0,0.022,0.004,0.004,0.008,0.002,0.064,0.694,0.004,0.012,0,0,0.002,0.01,0.002,0.012,0.028,0.016,0.018,0.34,0.014,0.004,0,0,0.008,0.06,0.03,0.032,0.028,0.086,0.012,0.004,0.004,0.012,0.008,0.01,44,38.2,37.5,0,0.2,3,3,34,122.7,213.6,53,109.3,192000,N1,0.694,Leppun,5
SR2_20170822_002202_000.wav,0.016,0.02,0.008,0.006,0,0.012,0.002,0,0.038,0.002,0,0,0,0.002,0.55,0.016,0.008,0,0,0.002,0.004,0,0,0.02,0.002,0.002,0.028,0.02,0.026,0,0,0,0.016,0.04,0.044,0.04,0.048,0.01,0.004,0,0.002,0.01,0.002,44,37.5,35.2,0,0.1,1,40,40,202.6,202.6,74,163.6,192000,N1,0.55,Leppun,5
SR2_20170822_002205_000.wav,0.004,0.008,0.018,0.006,0,0.014,0.038,0,0.018,0.006,0.004,0.006,0.006,0.004,0.75,0.006,0.012,0,0,0.004,0.002,0,0.01,0.02,0.01,0.012,0.18,0.012,0.006,0,0,0.006,0.042,0.022,0.028,0.026,0.078,0.008,0,0.002,0.002,0.014,0.016,43,36.8,18.4,0,0.2,1,24,38,172.6,201.4,73,159.9,192000,N1,0.75,Leppun,5
SR2_20170822_002209_000.wav,0.008,0.008,0.026,0.006,0,0.024,0.032,0,0.016,0.002,0.004,0.006,0.004,0.02,0.726,0.014,0.004,0.004,0,0,0.006,0.006,0.008,0.016,0.006,0.012,0.29,0.01,0.012,0,0,0.002,0.066,0.028,0.036,0.02,0.084,0.022,0.002,0.006,0.006,0.016,0.014,39,39.4,18.4,0,0.2,1,31,53,144.1,210.4,60,120.9,192000,N1,0.726,Leppun,5
SR2_20170822_002214_000.wav,0,0.01,0.006,0.004,0,0.008,0.008,0,0.016,0.002,0.002,0.002,0.002,0.004,0.622,0.002,0.002,0,0,0,0.002,0.012,0.004,0.012,0.008,0.008,0.112,0.006,0.01,0,0,0,0.018,0.012,0.034,0.014,0.03,0.012,0.002,0.002,0,0.006,0.006,44,39.8,36.8,0,0.1,1,40,40,240.7,240.7,92,222.2,192000,N1,0.622,Leppun,5
SR2_20170822_002219_000.wav,0.01,0.026,0.026,0.002,0,0.034,0.056,0,0.042,0.004,0.012,0.006,0.008,0.06,0.642,0.012,0.014,0,0,0.002,0.006,0.006,0.034,0.046,0.028,0.024,0.342,0.024,0.014,0,0,0.018,0.128,0.024,0.048,0.034,0.088,0.022,0.006,0.008,0.01,0.018,0.03,40,36.4,36,0,0.2,4,3,29,66.2,183.7,30,58.4,192000,N1,0.642,Leppun,5
SR2_20170822_002228_000.wav,0.022,0.016,0.034,0.004,0,0.034,0.048,0,0.016,0.002,0.004,0.012,0.006,0.02,0.814,0.026,0.018,0,0,0.01,0.01,0.006,0.024,0.022,0.028,0.016,0.186,0.018,0.022,0,0,0.004,0.136,0.026,0.114,0.044,0.114,0.012,0.002,0.016,0.028,0.014,0.03,48,45.8,43.1,0,0.2,2,7,30,68.9,153.8,31,67.4,192000,N1,0.814,Leppun,5
SR2_20170822_002240_000.wav,0.006,0.016,0.012,0.018,0,0.012,0.03,0,0.04,0,0.004,0.002,0.002,0.004,0.628,0.01,0,0.002,0,0.004,0.006,0.002,0.006,0.02,0.014,0.012,0.096,0.028,0.02,0,0,0.004,0.024,0.03,0.038,0.018,0.062,0.012,0.002,0.004,0,0.008,0.002,42,36.8,38.2,0,0.2,1,26,38,168.2,213.5,69,155.4,192000,N1,0.628,Leppun,5
SR2_20170822_002244_000.wav,0.002,0.012,0.008,0.008,0,0.006,0.008,0,0.01,0.002,0,0.004,0,0.002,0.696,0.008,0,0,0,0,0,0.006,0.004,0.01,0.006,0,0.068,0.008,0.004,0,0,0,0.02,0.022,0.024,0.01,0.04,0.006,0,0.002,0,0.002,0.002,43,36.8,38.2,0,0.1,1,37,37,229.8,229.8,80,187,192000,N1,0.696,Leppun,5
SR2_20170822_002249_000.wav,0.012,0.02,0.022,0.006,0,0.016,0.026,0.002,0.024,0.004,0.022,0.002,0,0.04,0.668,0.01,0.006,0,0.002,0.004,0.01,0.002,0.014,0.052,0.024,0.018,0.318,0.014,0.018,0,0,0.03,0.062,0.034,0.04,0.028,0.088,0.024,0.004,0.004,0.008,0.012,0.022,36,36.8,34.5,0,0.1,3,1,34,31.1,153.7,12,28.3,192000,N1,0.668,Leppun,5
SR2_20170822_002253_000.wav,0.018,0.036,0.036,0.012,0,0.034,0.05,0,0.054,0.002,0.002,0.006,0.006,0.014,0.542,0.02,0.008,0.004,0,0.006,0.004,0.01,0.024,0.074,0.036,0.026,0.12,0.03,0.026,0,0,0.008,0.084,0.034,0.064,0.058,0.04,0.062,0.006,0.014,0.008,0.02,0.038,39,35.6,33.8,0,0.2,3,6,23,89.7,201.3,39,87.1,192000,N1,0.542,Leppun,5
