filename,species,accuracy
ECC_20180808_223257_855.wav,Nycnoc,0.71
ECC_20180808_223300_965.wav,Nycnoc,0.98
ECC_20180808_223317_052.wav,Nycnoc,0.98
ECC_20180808_223329_256.wav,Nycnoc,0.76
ECC_20180808_223355_191.wav,Nycnoc,0.97
ECC_20180808_223407_000.wav,Nycnoc,0.8
ECC_20180808_223409_528.wav,Nycnoc,0.99
ECC_20180808_223417_143.wav,Nycnoc,0.98
ECC_20180808_223427_749.wav,Nycnoc,0.98
ECC_20180808_223435_616.wav,Nycnoc,0.97
ECC_20180808_223445_727.wav,Nycnoc,0.76
ECC_20180808_223447_492.wav,Nycnoc,0.95
ECC_20180808_223452_449.wav,Nycnoc,0.67
ECC_20180808_223456_389.wav,Nycnoc,0.92
ECC_20180808_223500_835.wav,Nycnoc,0.92
ECC_20180808_223503_207.wav,Nycnoc,0.87
ECC_20180808_223509_205.wav,Nycnoc,0.87
ECC_20180808_223510_755.wav,Nycnoc,0.96
ECC_20180808_223533_975.wav,Nycnoc,0.67
ECC_20180808_223541_249.wav,Nycnoc,0.69
ECC_20180808_223642_340.wav,Nycnoc,0.88
ECC_20180808_223649_949.wav,Nycnoc,0.69
ECC_20180808_223651_588.wav,Nycnoc,0.96
ECC_20180808_223702_652.wav,Nycnoc,0.99
ECC_20180808_223709_744.wav,Nycnoc,0.68
ECC_20180808_223713_276.wav,Nycnoc,0.98
ECC_20180808_223718_761.wav,Nycnoc,0.58
ECC_20180808_223721_481.wav,Nycnoc,0.73
ECC_20180808_223726_857.wav,Nycnoc,0.65
ECC_20180808_223728_936.wav,Nycnoc,0.93
ECC_20180808_223740_175.wav,Nycnoc,0.63
ECC_20180808_223741_497.wav,Nycnoc,0.9
ECC_20180808_223746_721.wav,Nycnoc,0.51
ECC_20180808_223749_411.wav,Nycnoc,0.98
ECC_20180808_223754_329.wav,Nycnoc,0.82
ECC_20180808_223759_857.wav,Nycnoc,0.96
ECC_20180808_223806_035.wav,Nycnoc,0.69
ECC_20180808_223808_485.wav,Nycnoc,0.98
ECC_20180808_223811_272.wav,Nycnoc,0.91
ECC_20180808_223814_217.wav,Nycnoc,0.73
ECC_20180808_223827_009.wav,Nycnoc,0.96
ECC_20180808_223831_117.wav,Nycnoc,0.96
ECC_20180808_223838_392.wav,Nycnoc,0.95
ECC_20180808_223846_143.wav,Nycnoc,0.99
ECC_20180808_223853_340.wav,Nycnoc,0.53
ECC_20180808_223854_700.wav,Nycnoc,0.6
ECC_20180808_223858_765.wav,Nycnoc,0.93
ECC_20180808_223901_933.wav,Nycnoc,0.98
ECC_20180808_223918_825.wav,Nycnoc,0.87
ECC_20180808_223937_216.wav,Nycnoc,0.92
ECC_20180808_223939_645.wav,Nycnoc,0.91
ECC_20180808_223942_981.wav,Nycnoc,0.84
ECC_20180808_223945_417.wav,Nycnoc,0.51
ECC_20180808_223947_807.wav,Nycnoc,0.9
ECC_20180808_223951_497.wav,Nycnoc,0.52
ECC_20180808_223955_004.wav,Nycnoc,0.99
ECC_20180808_224003_329.wav,Nycnoc,0.53
ECC_20180808_224004_419.wav,Nycnoc,0.92
ECC_20180808_224006_997.wav,Nycnoc,0.83
ECC_20180808_224011_431.wav,Nycnoc,0.99
ECC_20180808_224017_755.wav,Nycnoc,0.92
ECC_20180808_224146_649.wav,Nycnoc,0.88
ECC_20180808_224156_061.wav,Nycnoc,0.93
ECC_20180808_224209_971.wav,Nycnoc,0.98
ECC_20180808_224224_833.wav,Nycnoc,0.99
ECC_20180808_224231_025.wav,Nycnoc,0.96
ECC_20180808_224237_780.wav,Nycnoc,0.94
ECC_20180808_224243_045.wav,Nycnoc,0.52
ECC_20180808_224245_159.wav,Nycnoc,0.87
ECC_20180808_224248_832.wav,Nycnoc,0.86
ECC_20180808_224250_639.wav,Nycnoc,0.89
ECC_20180808_224259_916.wav,Nycnoc,0.99
ECC_20180808_224309_704.wav,Nycnoc,0.79
ECC_20180808_224311_623.wav,Nycnoc,0.73
ECC_20180808_224313_605.wav,Nycnoc,0.94
ECC_20180808_224316_924.wav,Nycnoc,0.89
ECC_20180808_224326_251.wav,Nycnoc,0.94
ECC_20180808_224333_549.wav,Nycnoc,0.93
ECC_20180808_224341_335.wav,Nycnoc,0.6
ECC_20180808_224343_007.wav,Nycnoc,0.97
ECC_20180808_224352_192.wav,Nycnoc,0.93
ECC_20180808_224404_072.wav,Nycnoc,0.84
